Orgao	ID serv.	Nome Serviço	QTDO_brigatorio	QTD_opcionais	Percentual_Obrigatorio	Percentual_Opcionais	Nota do serviço	Status	Atualizador	Data Modificação	Data Criação	Nota - Nome do Serviço*	Nota - Descrição do Serviço*	Nota - Unidades de Atendimento*	Nota - Solicitante*	Nota - Categoria*	Nota - Publico Alvo*	Nota - Maturidade*	Nota - Título da Etapa*	Nota - Descrição da Etapa*	Nota - Nomes Populares	Nota - Tempo Estimado	Nota - Comentarios do Tempo	Nota - Gratuidade	Nota - Outras Informaçoes	Nota - Documentos	Nota - Exceções de Documentos	Nota - Canais	Nota - Valor Custo	Nota - Descrição do Custo
Alagoas Previdência	592eea7a8c36c770731ffd03	Emissão de contracheque de inativos ou pensionistas	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
Alagoas Previdência	592f09e58c36c71e3e2b0b51	Solicitação de ficha financeira de inativos ou pensionistas	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
Alagoas Previdência	592f0c1e8c36c71e3e2b0b55	Declaração para abertura de conta junto à Caixa Econômica Federal	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
Alagoas Previdência	592f36858c36c7364165a053	Declaração de Inexistência de dependentes habilitados à Pensão por morte	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
Alagoas Previdência	592f37fa8c36c7364165a055	Declaração de existência de dependendes habilitados à Pensão por Morte	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
Alagoas Previdência	592f3a178c36c7364165a057	Informe de Rendimentos de  Imposto de Renda para Aposentados e Pensionistas	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	Érico Gonçalves Lima	20/04/2018 12:10		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	1,0	1,0	0,0	1,0	1,0	1,0
Alagoas Previdência	5a97f0da547bb36f2e6c34db	Requerimento de Isenção de Imposto sobre a Renda - Inativos	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Érico Gonçalves Lima	01/03/2018 11:20	01/03/2018 09:23	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
Alagoas Previdência	5a9832a2547bb36f2e6c34e2	Inclusão de dependentes para fins de desconto do Imposto Sobre a Renda Retida na Fonte - Pensionistas	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Érico Gonçalves Lima	06/03/2018 08:23	01/03/2018 14:04	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
Alagoas Previdência	5a9d6ae4547bb30946f77fda	Declaração que Paga ou Recebe Pensão Alimentícia - Pensionistas	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	Érico Gonçalves Lima	06/03/2018 08:23	05/03/2018 13:05	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
Alagoas Previdência	5a9d70ad547bb3424d3a8375	Solicitação de Auxílio Reclusão	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	Érico Gonçalves Lima	06/03/2018 09:36	05/03/2018 13:30	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	1,0	1,0	0,0	1,0	1,0	1,0
CARHP	5a5cd45b547bb31f5deb9bb5	Outorga de escritura definita do imóvel	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	Madalena S. dos Santos Ayres	23/02/2018 12:00	15/01/2018 13:18	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	0,0	0,0	0,0	1,0	1,0	1,0
CARHP	5a901a78547bb324f94c0cec	Certidão para mudança de titularidade do imóvel nas Prefeituras e Orgãos de serviços (casal e eletrobás)	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	Madalena S. dos Santos Ayres	23/02/2018 11:57	23/02/2018 10:43	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	True	0,0	1,0	0,0	1,0	1,0	0,0
CARHP	5a901f28547bb324f94c0cee	Regularização de debito do imóvel	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	Madalena S. dos Santos Ayres	23/02/2018 11:56	23/02/2018 11:03	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CARHP	5a9029a3547bb324f94c0cf0	Certião para Inventário	9,0	3,0	1,0	0,333333333333	0,666666666667	Ativo	Madalena S. dos Santos Ayres		23/02/2018 11:48	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	True	0,0	0,0	0,0	1,0	1,0	0,0
CASAL	57a889ef8c36c70f36000000	Alteração de Titularidade de Consumo (Mudança de Nome na Fatura de Água )	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None	17/04/2018 14:52		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	57a892bc8c36c7119f000001	Suspensão do Fornecimento de Água (Corte por solicitação ou a pedido)	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None	19/03/2018 16:53		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
CASAL	57a8a4508c36c71eb0000000	Transferência de Titularidade de Débitos Tarifários de Água e de Esgotamento Sanitário (Transferência de Débito)	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	17/04/2018 15:00		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	57a8ab538c36c720f3000001	Parcelamento de Débito	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	57a8addd8c36c725c3000000	Ligação Nova de Água	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	19/04/2018 14:23		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	True	1,0	1,0	0,0	1,0	1,0	0,0
CASAL	57a8b1e88c36c72795000000	Reparo de Vazamento (Calçada, Rua e Cavalete/Hidrômetro).	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	19/03/2018 16:58		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	57a8b91d8c36c72c2f000000	Restabelecimento do Fornecimento de Água-1 (Religação Simples)	9,0	9,0	1,0	1,0	1,0	Ativo	None	19/03/2018 17:00		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	1,0	1,0	1,0	1,0	1,0
CASAL	57a8baeb8c36c72f45000000	Reclamação de Valores	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	57b300328c36c778ba000003	Reclamação de Falta D'Água Localizada	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	1,0	1,0	1,0	1,0
CASAL	57b3014a8c36c778ba000004	Cadastro na Tarifa social	9,0	8,0	1,0	0,888888888889	0,944444444444	Ativo	None	19/03/2018 17:03		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	1,0	1,0	1,0	1,0
CASAL	57b306748c36c70955000001	Emissão de 2ª Via de Fatura	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None	24/04/2018 10:08		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	True	1,0	1,0	0,0	1,0	1,0	1,0
CASAL	58d11fd58c36c7300b9848f8	Restabelecimento do Fornecimento de Água-2 (Ramal Predial de Água Suprimido)	7,0	5,0	0,777777777778	0,555555555556	0,666666666667	Ativo	None	19/03/2018 17:13		1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	0,0	0,0	1,0	0,0	True	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	5935aeb98c36c76411215ea5	Entrega de Fatura em Endereço Alternativo	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	5935b6248c36c774a8fe1220	Acompanhar Registro de Atendimento	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	5935bb5b8c36c7776908860f	Consultar Histórico de Consumo	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	5935be6e8c36c77769088611	Consultar Pagamentos Efetuados	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	5935c0bf8c36c77769088613	Simulador de Parcelamento	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	5935c8508c36c703077edde4	Certidão Negativa de Débito	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	5935cbb88c36c703077edde7	Solicitação de Remanejamento de Cavalete/Hidrômetro (Remanejamento de Hidrômetro)	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	True	0,0	1,0	0,0	1,0	1,0	0,0
CASAL	5935cdfa8c36c703077eddea	Aferição de Hidrômetro/Teste de Hidrômetro	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	True	0,0	1,0	0,0	1,0	1,0	0,0
CASAL	5935d06c8c36c703077eddec	Atualização de Dados Pessoais	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	594405748c36c71fa9328d7e	Auxílio Creche	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
CASAL	594407028c36c71fa9328d80	Auxílio Educação	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
CASAL	59441ce18c36c72fb373d4ff	Auxílio Funeral	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
CASAL	59441e928c36c72fb373d501	Auxílio Necessidades Especiais	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
CASAL	59441fa68c36c72fb373d503	Vale Transporte - Acordo Coletivo de Trabalho (ACT)	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
CASAL	594420e08c36c72fb373d506	Vale Transporte – Lei do Vale Transporte	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
CASAL	594421e28c36c72fb373d509	Acompanhamento Familiar	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	594422768c36c734e84d100c	Reembolso Plano de Saúde & Odontológico	7,0	2,0	0,777777777778	0,222222222222	0,5	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	0,0	0,0	1,0	0,0	False	1,0	0,0	0,0	0,0	0,0	0,0
CASAL	594423f58c36c72fb373d50c	Fornecimento de Equipamentos de Proteção Individual e Coletiva	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
CASAL	594424988c36c72fb373d50e	Fornecimento de Fardamentos	7,0	2,0	0,777777777778	0,222222222222	0,5	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	0,0	0,0	1,0	0,0	False	1,0	0,0	0,0	0,0	0,0	0,0
CASAL	59443ff18c36c745f0fb71a2	Exames Periódicos/Admissionais/Demissionais/De Retorno ao Trabalho e de Mudança de Função.	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
CASAL	5944415c8c36c745f0fb71a4	Comunicação de Acidente de Trabalho	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
CASAL	59497ecd8c36c77647316544	Licença Maternidade	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	594980848c36c77f21801f51	Auxílio-Doença Previdenciário	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	594ada758c36c751e983dd35	Débito Automático	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	1,0	0,0	0,0	1,0	1,0	1,0
CASAL	595cedf28c36c73a39601c55	Solicitação de Declaração	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	1,0	1,0	0,0	1,0	1,0	1,0
CASAL	595cf0258c36c73bb04b261d	Solicitação de Fichas Financeiras	8,0	6,0	0,888888888889	0,666666666667	0,777777777778	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	1,0	1,0	False	1,0	0,0	0,0	1,0	1,0	1,0
CASAL	595cf2a78c36c73bb04b261f	Solicitação de Margem Consignável	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	1,0	1,0	0,0	1,0	1,0	1,0
CASAL	595cf4128c36c73f1331e28f	Solicitação de Aposentados Por Invalidez	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	5967adf48c36c736c3a4fd6d	E.mail  Corporativo  e ou Alteração de Senha	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CASAL	59bc37528c36c766d446de23	Consultar quando vai faltar água ma Região  ( SIG Integrado ao Sistema de Medição Monitoramento e Controle de Perdas)	7,0	3,0	0,777777777778	0,333333333333	0,555555555556	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	0,0	0,0	1,0	1,0	False	1,0	0,0	0,0	0,0	0,0	0,0
CASAL	5acb6181547bb32ec8c740e2	Auxilio Educacional - Para Funcionário	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None	09/04/2018 10:27	09/04/2018 09:50	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	1,0	1,0	0,0	1,0	1,0	1,0
CASAL	5acb6757547bb32ec8c740e3	Estágio	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	09/04/2018 10:22	09/04/2018 10:15	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CGE	588fa4888c36c77709ab0296	Serviço de Informação ao Cidadão	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
CGE	588fa5798c36c77709ab0298	Portal da Transparência Graciliano Ramos	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
CGE	588fa64e8c36c77709ab029a	Cadastro de Empresas Inidôneas de Alagoas	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
CBMAL	594af08e8c36c751e983dd46	Auto de Análise Técnica	9,0	7,0	1,0	0,777777777778	0,888888888889	Inativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	0,0
CBMAL	594af7bf8c36c76bebabba37	Auto de Vistoria do Corpo de Bombeiros	9,0	8,0	1,0	0,888888888889	0,944444444444	Inativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	1,0	1,0	1,0	1,0	0,0
CBMAL	594afe218c36c76bebabba3a	Auto de de Conformidade de Processo Simplificado	9,0	7,0	1,0	0,777777777778	0,888888888889	Inativo	None			1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	0,0
CBMAL	594b064a8c36c76bebabba3c	Certidão de Ocorrência	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	JOSÉ TENÓRIO DE BARROS FILHO	18/04/2018 12:19		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	0,0	0,0	1,0	1,0	1,0
Defesa Civíl	5addba8f547bb358d95fda6e	Operação Água é Vida	9,0	6,0	1,0	0,666666666667	0,833333333333	Inativo	Alisson Rodrigo Souza Miranda	24/04/2018 11:45	23/04/2018 07:50	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	0,0	0,0	1,0	1,0	1,0
Defesa Civíl	5adf3e5d547bb338556bdb17	Análise de Plano de Contingência	9,0	5,0	1,0	0,555555555556	0,777777777778	Inativo	Alisson Rodrigo Souza Miranda	24/04/2018 11:34	24/04/2018 11:25	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	0,0	0,0	0,0	1,0	1,0	0,0
DETRAN	56d836298c36c7416c000000	2ª Via de Carteira Nacional de Habilitação	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	31/01/2018 19:52	20/10/2017 19:19	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	True	1,0	1,0	0,0	1,0	1,0	0,0
DETRAN	56e70b918c36c703f9000000	1ª Carteira Nacional de Habilitação (Permissão para Dirigir)	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None	31/01/2018 20:22		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	0,0
DETRAN	56e712d38c36c70872000000	Mudança de Endereço do Condutor	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None	27/01/2018 10:58	20/10/2017 19:23	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
DETRAN	56e7f4b28c36c76c4c000000	Mudança / Adição de Categoria da CNH	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None	31/01/2018 13:27	20/10/2017 19:23	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	0,0
DETRAN	56e7f7138c36c7706b000000	Permissionado Penalizado	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	31/01/2018 20:38		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	True	1,0	1,0	0,0	1,0	1,0	0,0
DETRAN	56e7f96c8c36c7722a000000	Reabilitação do Condutor	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	31/01/2018 19:17		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	True	1,0	1,0	0,0	1,0	1,0	0,0
DETRAN	56e7fb058c36c7722a000001	Registro de Estrangeiro	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	06/02/2018 11:19	20/10/2017 19:24	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	True	1,0	1,0	0,0	1,0	1,0	0,0
DETRAN	56e940438c36c7264d000000	Permissão Internacional para Dirigir	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	06/02/2018 11:16	20/10/2017 19:24	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	True	1,0	0,0	0,0	1,0	1,0	0,0
DETRAN	56e96dec8c36c767fa000000	Certidão de CNH	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	31/01/2018 19:30		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	0,0	0,0	1,0	1,0	0,0
DETRAN	56e96e5a8c36c767fa000001	Encaminhamento para Junta Médica	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	31/01/2018 19:34		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	0,0
DETRAN	56e96fb28c36c767fa000002	Cadastramento / Confirmação de PGU de Alagoas ou outra UF	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None	27/01/2018 11:52		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
DETRAN	56e9722c8c36c767fa000003	Cancelamento de CNH (Adquirida Irregularmente)	9,0	5,0	1,0	0,555555555556	0,777777777778	Ativo	None	29/01/2018 11:49		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	1,0	0,0	1,0	1,0	1,0
DETRAN	56e985938c36c77753000000	Conserto de CNH	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	27/01/2018 12:05		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	1,0	False	0,0	1,0	0,0	1,0	1,0	1,0
DETRAN	56ea99708c36c724e2000000	Agendamento de Exames	9,0	6,0	1,0	0,666666666667	0,833333333333	Ativo	None	25/01/2018 20:17		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	1,0	0,0	0,0	1,0	1,0	1,0
DETRAN	56ea9f2a8c36c715f9000000	CNH Digital	9,0	4,0	1,0	0,444444444444	0,722222222222	Ativo	None	26/01/2018 09:13		1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	0,0	0,0	0,0	1,0	1,0	1,0
DETRAN	56eaa0dd8c36c715f9000002	CNH Retificada / Devolvida pelos Correios	8,0	6,0	0,888888888889	0,666666666667	0,777777777778	Ativo	None	27/01/2018 12:25		1,0	1,0	1,0	0,0	1,0	1,0	1,0	1,0	1,0	0,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
DETRAN	56eaa6788c36c724f7000000	Recurso ao Conselho Estadual de Trânsito – CETRAN (Junta Médica ou Psicológica)	8,0	7,0	0,888888888889	0,777777777778	0,833333333333	Ativo	None	26/01/2018 17:03		1,0	1,0	1,0	0,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	0,0	False	1,0	1,0	0,0	1,0	1,0	1,0
DETRAN	56eaa77d8c36c724f7000001	Alteração de Dados da CNH	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None	31/01/2018 19:38	16/10/2017 14:23	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	0,0
DETRAN	56ebf1118c36c745b4000000	CNH Definitiva	9,0	7,0	1,0	0,777777777778	0,888888888889	Ativo	None	31/01/2018 19:39	20/10/2017 19:24	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	1,0	True	1,0	1,0	0,0	1,0	1,0	0,0
